"Year" "Geo" "Age" "Sex" "Pop"
2018 8311 "70" 2 4150
2018 8311 "75" 1 3549
2018 8311 "75" 2 4777
2018 8311 "80" 1 2516
2018 8311 "80" 2 3790
2018 8311 "85" 1 1199
2018 8311 "85" 2 2126
2018 8311 "90" 1 591
2018 8311 "90" 2 1641
2018 8315 "60" 1 8615
2018 8315 "60" 2 9196
2018 8315 "65" 1 7486
2018 8315 "65" 2 8248
2018 8315 "70" 1 5568
2018 8315 "70" 2 6101
2018 8315 "75" 1 5870
2018 8315 "75" 2 7039
2018 8315 "80" 1 4194
2018 8315 "80" 2 5467
2018 8315 "85" 1 1854
2018 8315 "85" 2 2806
2018 8315 "90" 1 780
2018 8315 "90" 2 1886
2018 8316 "60" 1 5651
2018 8316 "60" 2 5816
2018 8316 "65" 1 4777
2018 8316 "65" 2 5054
2018 8316 "70" 1 3300
2018 8316 "70" 2 3740
2018 8316 "75" 1 3475
2018 8316 "75" 2 4225
2018 8316 "80" 1 2362
2018 8316 "80" 2 3354
2018 8316 "85" 1 1084
2018 8316 "85" 2 1772
2018 8316 "90" 1 391
2018 8316 "90" 2 1057
2018 8317 "60" 1 14654
2018 8317 "60" 2 14867
2018 8317 "65" 1 12412
2018 8317 "65" 2 13001
2018 8317 "70" 1 8092
2018 8317 "70" 2 8770
2018 8317 "75" 1 8586
2018 8317 "75" 2 10575
2018 8317 "80" 1 6644
2018 8317 "80" 2 9126
2018 8317 "85" 1 2919
2018 8317 "85" 2 4956
2018 8317 "90" 1 1160
2018 8317 "90" 2 3172
2018 8325 "60" 1 4632
2018 8325 "60" 2 4658
2018 8325 "65" 1 3846
2018 8325 "65" 2 3979
2018 8325 "70" 1 2655
2018 8325 "70" 2 2951
2018 8325 "75" 1 3099
2018 8325 "75" 2 3740
2018 8325 "80" 1 2237
2018 8325 "80" 2 3091
2018 8325 "85" 1 930
2018 8325 "85" 2 1585
2018 8325 "90" 1 330
2018 8325 "90" 2 905
2018 8326 "60" 1 7094
2018 8326 "60" 2 7227
2018 8326 "65" 1 5854
2018 8326 "65" 2 6553
2018 8326 "70" 1 4313
2018 8326 "70" 2 4803
2018 8326 "75" 1 4663
2018 8326 "75" 2 5762
2018 8326 "80" 1 3663
2018 8326 "80" 2 5083
2018 8326 "85" 1 1600
2018 8326 "85" 2 2605
2018 8326 "90" 1 616
2018 8326 "90" 2 1600
2018 8327 "60" 1 4423
2018 8327 "60" 2 4454
2018 8327 "65" 1 3616
2018 8327 "65" 2 3890
2018 8327 "70" 1 2438
2018 8327 "70" 2 2695
2018 8327 "75" 1 2739
2018 8327 "75" 2 3322
2018 8327 "80" 1 2119
2018 8327 "80" 2 2876
2018 8327 "85" 1 951
2018 8327 "85" 2 1538
2018 8327 "90" 1 378
2018 8327 "90" 2 851
2018 8335 "60" 1 8618
2018 8335 "60" 2 9074
2018 8335 "65" 1 7225
2018 8335 "65" 2 8114
2018 8335 "70" 1 5554
2018 8335 "70" 2 6428
2018 8335 "75" 1 6128
2018 8335 "75" 2 7652
2018 8335 "80" 1 4472
2018 8335 "80" 2 6062
2018 8335 "85" 1 1867
2018 8335 "85" 2 3190
2018 8335 "90" 1 778
2018 8335 "90" 2 2004
2018 8336 "60" 1 7461
2018 8336 "60" 2 7641
2018 8336 "65" 1 6047
2018 8336 "65" 2 6515
2018 8336 "70" 1 4195
2018 8336 "70" 2 4842
2018 8336 "75" 1 4584
2018 8336 "75" 2 5727
2018 8336 "80" 1 3511
2018 8336 "80" 2 4861
2018 8336 "85" 1 1558
2018 8336 "85" 2 2587
2018 8336 "90" 1 541
2018 8336 "90" 2 1434
2018 8337 "60" 1 5744
2018 8337 "60" 2 6041
2018 8337 "65" 1 5008
2018 8337 "65" 2 5204
2018 8337 "70" 1 3406
2018 8337 "70" 2 3663
2018 8337 "75" 1 3535
2018 8337 "75" 2 4313
2018 8337 "80" 1 2638
2018 8337 "80" 2 3502
2018 8337 "85" 1 1241
2018 8337 "85" 2 1936
2018 8337 "90" 1 457
2018 8337 "90" 2 1224
2018 8415 "60" 1 9112
2018 8415 "60" 2 9503
2018 8415 "65" 1 7316
2018 8415 "65" 2 8103
2018 8415 "70" 1 5488
2018 8415 "70" 2 5988
2018 8415 "75" 1 5960
2018 8415 "75" 2 7410
2018 8415 "80" 1 4463
2018 8415 "80" 2 6210
2018 8415 "85" 1 1948
2018 8415 "85" 2 3304
2018 8415 "90" 1 741
2018 8415 "90" 2 1818
2018 8416 "60" 1 6895
2018 8416 "60" 2 7123
2018 8416 "65" 1 5386
2018 8416 "65" 2 5829
2018 8416 "70" 1 3745
2018 8416 "70" 2 4039
2018 8416 "75" 1 3785
2018 8416 "75" 2 4639
2018 8416 "80" 1 2727
2018 8416 "80" 2 3854
2018 8416 "85" 1 1167
2018 8416 "85" 2 2106
2018 8416 "90" 1 528
2018 8416 "90" 2 1368
2018 8417 "60" 1 6450
2018 8417 "60" 2 6657
2018 8417 "65" 1 5368
2018 8417 "65" 2 5776
2018 8417 "70" 1 3871
2018 8417 "70" 2 4208
2018 8417 "75" 1 3993
2018 8417 "75" 2 5015
2018 8417 "80" 1 3124
2018 8417 "80" 2 4507
2018 8417 "85" 1 1419
2018 8417 "85" 2 2438
2018 8417 "90" 1 528
2018 8417 "90" 2 1419
2018 8421 "60" 1 3146
2018 8421 "60" 2 3714
2018 8421 "65" 1 2754
2018 8421 "65" 2 3223
2018 8421 "70" 1 2172
2018 8421 "70" 2 2699
2018 8421 "75" 1 2389
2018 8421 "75" 2 2905
2018 8421 "80" 1 1579
2018 8421 "80" 2 2274
2018 8421 "85" 1 723
2018 8421 "85" 2 1307
2018 8421 "90" 1 327
2018 8421 "90" 2 843
2018 8425 "60" 1 6455
2018 8425 "60" 2 6356
2018 8425 "65" 1 5157
2018 8425 "65" 2 5271
2018 8425 "70" 1 3623
2018 8425 "70" 2 3781
2018 8425 "75" 1 3833
2018 8425 "75" 2 4609
2018 8425 "80" 1 2780
2018 8425 "80" 2 3627
2018 8425 "85" 1 1189
2018 8425 "85" 2 2080
2018 8425 "90" 1 513
2018 8425 "90" 2 1257
2018 8426 "60" 1 6495
2018 8426 "60" 2 6400
2018 8426 "65" 1 5336
2018 8426 "65" 2 5325
2018 8426 "70" 1 3563
2018 8426 "70" 2 3691
2018 8426 "75" 1 3711
2018 8426 "75" 2 4354
2018 8426 "80" 1 2707
2018 8426 "80" 2 3670
2018 8426 "85" 1 1138
2018 8426 "85" 2 1970
2018 8426 "90" 1 448
2018 8426 "90" 2 1185
2018 8435 "60" 1 6688
2018 8435 "60" 2 7226
2018 8435 "65" 1 5971
2018 8435 "65" 2 6684
2018 8435 "70" 1 4837
2018 8435 "70" 2 5448
2018 8435 "75" 1 5465
2018 8435 "75" 2 6459
2018 8435 "80" 1 3626
2018 8435 "80" 2 4542
2018 8435 "85" 1 1518
2018 8435 "85" 2 2305
2018 8435 "90" 1 607
2018 8435 "90" 2 1437
2018 8436 "60" 1 8895
2018 8436 "60" 2 9223
2018 8436 "65" 1 7348
2018 8436 "65" 2 7889
2018 8436 "70" 1 5631
2018 8436 "70" 2 6078
2018 8436 "75" 1 5860
2018 8436 "75" 2 6766
2018 8436 "80" 1 4074
2018 8436 "80" 2 5464
2018 8436 "85" 1 1708
2018 8436 "85" 2 2823
2018 8436 "90" 1 679
2018 8436 "90" 2 1912
2018 8437 "60" 1 4535
2018 8437 "60" 2 4423
2018 8437 "65" 1 3561
2018 8437 "65" 2 3755
2018 8437 "70" 1 2471
2018 8437 "70" 2 2683
2018 8437 "75" 1 2689
2018 8437 "75" 2 3224
2018 8437 "80" 1 1943
2018 8437 "80" 2 2747
2018 8437 "85" 1 859
2018 8437 "85" 2 1477
2018 8437 "90" 1 338
2018 8437 "90" 2 805
2018 9161 "60" 1 3767
2018 9161 "60" 2 4019
2018 9161 "65" 1 2990
2018 9161 "65" 2 3482
2018 9161 "70" 1 2427
2018 9161 "70" 2 2745
2018 9161 "75" 1 2615
2018 9161 "75" 2 3215
2018 9161 "80" 1 1753
2018 9161 "80" 2 2551
2018 9161 "85" 1 789
2018 9161 "85" 2 1385
2018 9161 "90" 1 335
2018 9161 "90" 2 851
2018 9162 "60" 1 33656
2018 9162 "60" 2 37281
2018 9162 "65" 1 27895
2018 9162 "65" 2 34842
2018 9162 "70" 1 27075
2018 9162 "70" 2 32333
2018 9162 "75" 1 27374
2018 9162 "75" 2 34873
2018 9162 "80" 1 17626
2018 9162 "80" 2 25257
2018 9162 "85" 1 7722
2018 9162 "85" 2 12879
2018 9162 "90" 1 3309
2018 9162 "90" 2 8105
2018 9163 "60" 1 1662
2018 9163 "60" 2 1792
2018 9163 "65" 1 1448
2018 9163 "65" 2 1809
2018 9163 "70" 1 1268
2018 9163 "70" 2 1566
2018 9163 "75" 1 1331
2018 9163 "75" 2 1705
2018 9163 "80" 1 813
2018 9163 "80" 2 1213
2018 9163 "85" 1 353
2018 9163 "85" 2 638
2018 9163 "90" 1 144
2018 9163 "90" 2 444
2018 9171 "60" 1 3669
2018 9171 "60" 2 3901
2018 9171 "65" 1 3068
2018 9171 "65" 2 3376
2018 9171 "70" 1 2271
2018 9171 "70" 2 2708
2018 9171 "75" 1 2408
2018 9171 "75" 2 2998
2018 9171 "80" 1 1668
2018 9171 "80" 2 2414
2018 9171 "85" 1 754
2018 9171 "85" 2 1397
2018 9171 "90" 1 299
2018 9171 "90" 2 837
2018 9172 "60" 1 3162
2018 9172 "60" 2 3315
2018 9172 "65" 1 2764
2018 9172 "65" 2 3269
2018 9172 "70" 1 2508
2018 9172 "70" 2 2962
2018 9172 "75" 1 2676
2018 9172 "75" 2 3316
2018 9172 "80" 1 1751
2018 9172 "80" 2 2457
2018 9172 "85" 1 757
2018 9172 "85" 2 1292
2018 9172 "90" 1 340
2018 9172 "90" 2 908
2018 9173 "60" 1 3883
2018 9173 "60" 2 3991
2018 9173 "65" 1 3169
2018 9173 "65" 2 3671
2018 9173 "70" 1 2706
2018 9173 "70" 2 3031
2018 9173 "75" 1 3015
2018 9173 "75" 2 3592
2018 9173 "80" 1 1913
2018 9173 "80" 2 2555
2018 9173 "85" 1 859
2018 9173 "85" 2 1363
2018 9173 "90" 1 368
2018 9173 "90" 2 903
2018 9174 "60" 1 4588
2018 9174 "60" 2 4500
2018 9174 "65" 1 3482
2018 9174 "65" 2 3918
2018 9174 "70" 1 2994
2018 9174 "70" 2 3350
2018 9174 "75" 1 3081
2018 9174 "75" 2 3481
2018 9174 "80" 1 1973
2018 9174 "80" 2 2649
2018 9174 "85" 1 854
2018 9174 "85" 2 1406
2018 9174 "90" 1 308
2018 9174 "90" 2 894
2018 9175 "60" 1 3964
2018 9175 "60" 2 3982
2018 9175 "65" 1 3043
2018 9175 "65" 2 3402
2018 9175 "70" 1 2686
2018 9175 "70" 2 3022
2018 9175 "75" 1 3007
2018 9175 "75" 2 3619
2018 9175 "80" 1 2001
2018 9175 "80" 2 2528
2018 9175 "85" 1 820
2018 9175 "85" 2 1331
2018 9175 "90" 1 342
2018 9175 "90" 2 760
2018 9176 "60" 1 4268
2018 9176 "60" 2 3992
2018 9176 "65" 1 3325
2018 9176 "65" 2 3376
2018 9176 "70" 1 2183
2018 9176 "70" 2 2284
2018 9176 "75" 1 2389
2018 9176 "75" 2 2721
2018 9176 "80" 1 1718
2018 9176 "80" 2 2310
2018 9176 "85" 1 774
2018 9176 "85" 2 1230
2018 9176 "90" 1 259
2018 9176 "90" 2 634
2018 9177 "60" 1 4213
2018 9177 "60" 2 4059
2018 9177 "65" 1 3266
2018 9177 "65" 2 3406
2018 9177 "70" 1 2380
2018 9177 "70" 2 2621
2018 9177 "75" 1 2325
2018 9177 "75" 2 2663
2018 9177 "80" 1 1614
2018 9177 "80" 2 2160
2018 9177 "85" 1 708
2018 9177 "85" 2 1203
2018 9177 "90" 1 265
2018 9177 "90" 2 660
2018 9178 "60" 1 5100
2018 9178 "60" 2 4896
2018 9178 "65" 1 3643
2018 9178 "65" 2 3987
2018 9178 "70" 1 2985
2018 9178 "70" 2 3282
2018 9178 "75" 1 3064
2018 9178 "75" 2 3445
2018 9178 "80" 1 1982
2018 9178 "80" 2 2579
2018 9178 "85" 1 782
2018 9178 "85" 2 1408
2018 9178 "90" 1 320
2018 9178 "90" 2 760
2018 9179 "60" 1 5991
2018 9179 "60" 2 6494
2018 9179 "65" 1 5050
2018 9179 "65" 2 6036
2018 9179 "70" 1 4819
2018 9179 "70" 2 5853
2018 9179 "75" 1 5368
2018 9179 "75" 2 6667
2018 9179 "80" 1 3503
2018 9179 "80" 2 4511
2018 9179 "85" 1 1427
2018 9179 "85" 2 2136
2018 9179 "90" 1 548
2018 9179 "90" 2 1320
2018 9180 "60" 1 2638
2018 9180 "60" 2 2918
2018 9180 "65" 1 2401
2018 9180 "65" 2 2763
2018 9180 "70" 1 2250
2018 9180 "70" 2 2605
2018 9180 "75" 1 2333
2018 9180 "75" 2 3027
2018 9180 "80" 1 1649
2018 9180 "80" 2 2311
2018 9180 "85" 1 704
2018 9180 "85" 2 1100
2018 9180 "90" 1 272
2018 9180 "90" 2 758
2018 9181 "60" 1 3767
2018 9181 "60" 2 3765
2018 9181 "65" 1 3107
2018 9181 "65" 2 3336
2018 9181 "70" 1 2553
2018 9181 "70" 2 2812
2018 9181 "75" 1 2607
2018 9181 "75" 2 2865
2018 9181 "80" 1 1665
2018 9181 "80" 2 2173
2018 9181 "85" 1 672
2018 9181 "85" 2 1115
2018 9181 "90" 1 308
2018 9181 "90" 2 748
2018 9182 "60" 1 3031
2018 9182 "60" 2 3076
2018 9182 "65" 1 2355
2018 9182 "65" 2 2856
2018 9182 "70" 1 2385
2018 9182 "70" 2 2769
2018 9182 "75" 1 2469
2018 9182 "75" 2 3068
2018 9182 "80" 1 1702
2018 9182 "80" 2 2180
2018 9182 "85" 1 661
2018 9182 "85" 2 1119
2018 9182 "90" 1 262
2018 9182 "90" 2 726
2018 9183 "60" 1 3838
2018 9183 "60" 2 3749
2018 9183 "65" 1 3083
2018 9183 "65" 2 3301
2018 9183 "70" 1 2327
2018 9183 "70" 2 2575
2018 9183 "75" 1 2403
2018 9183 "75" 2 2836
2018 9183 "80" 1 1522
2018 9183 "80" 2 2149
2018 9183 "85" 1 635
2018 9183 "85" 2 1202
2018 9183 "90" 1 247
2018 9183 "90" 2 641
2018 9184 "60" 1 9137
2018 9184 "60" 2 9497
2018 9184 "65" 1 7258
2018 9184 "65" 2 8661
2018 9184 "70" 1 7238
2018 9184 "70" 2 8773
2018 9184 "75" 1 8392
2018 9184 "75" 2 10115
2018 9184 "80" 1 5519
2018 9184 "80" 2 6630
2018 9184 "85" 1 2255
2018 9184 "85" 2 3260
2018 9184 "90" 1 961
2018 9184 "90" 2 2260
2018 9185 "60" 1 3192
2018 9185 "60" 2 3211
2018 9185 "65" 1 2503
2018 9185 "65" 2 2600
2018 9185 "70" 1 1827
2018 9185 "70" 2 1972
2018 9185 "75" 1 1992
2018 9185 "75" 2 2244
2018 9185 "80" 1 1271
2018 9185 "80" 2 1776
2018 9185 "85" 1 518
2018 9185 "85" 2 1013
2018 9185 "90" 1 175
2018 9185 "90" 2 501
2018 9186 "60" 1 4157
2018 9186 "60" 2 4031
2018 9186 "65" 1 3113
2018 9186 "65" 2 3301
2018 9186 "70" 1 2357
2018 9186 "70" 2 2568
2018 9186 "75" 1 2415
2018 9186 "75" 2 2734
2018 9186 "80" 1 1689
2018 9186 "80" 2 2143
2018 9186 "85" 1 686
2018 9186 "85" 2 1168
2018 9186 "90" 1 274
2018 9186 "90" 2 639
2018 9187 "60" 1 8243
2018 9187 "60" 2 8599
2018 9187 "65" 1 6904
2018 9187 "65" 2 7599
2018 9187 "70" 1 5921
2018 9187 "70" 2 6696
2018 9187 "75" 1 5990
2018 9187 "75" 2 6958
2018 9187 "80" 1 3870
2018 9187 "80" 2 5013
2018 9187 "85" 1 1572
2018 9187 "85" 2 2604
2018 9187 "90" 1 645
2018 9187 "90" 2 1781
2018 9188 "60" 1 3894
2018 9188 "60" 2 4358
2018 9188 "65" 1 3207
2018 9188 "65" 2 3821
2018 9188 "70" 1 3130
2018 9188 "70" 2 3827
2018 9188 "75" 1 3757
2018 9188 "75" 2 4391
2018 9188 "80" 1 2316
2018 9188 "80" 2 2804
2018 9188 "85" 1 973
2018 9188 "85" 2 1403
2018 9188 "90" 1 466
2018 9188 "90" 2 1081
2018 9189 "60" 1 5742
2018 9189 "60" 2 6012
2018 9189 "65" 1 4944
2018 9189 "65" 2 5354
2018 9189 "70" 1 4083
2018 9189 "70" 2 4626
2018 9189 "75" 1 4147
2018 9189 "75" 2 5075
2018 9189 "80" 1 2902
2018 9189 "80" 2 3830
2018 9189 "85" 1 1294
2018 9189 "85" 2 2048
2018 9189 "90" 1 510
2018 9189 "90" 2 1320
2018 9190 "60" 1 4480
2018 9190 "60" 2 4484
2018 9190 "65" 1 3648
2018 9190 "65" 2 3869
2018 9190 "70" 1 3001
2018 9190 "70" 2 3282
2018 9190 "75" 1 3232
2018 9190 "75" 2 3647
2018 9190 "80" 1 2194
2018 9190 "80" 2 2736
2018 9190 "85" 1 896
2018 9190 "85" 2 1421
2018 9190 "90" 1 348
2018 9190 "90" 2 905
2018 9261 "60" 1 1932
2018 9261 "60" 2 2256
2018 9261 "65" 1 1735
2018 9261 "65" 2 2054
2018 9261 "70" 1 1350
2018 9261 "70" 2 1801
2018 9261 "75" 1 1462
2018 9261 "75" 2 1878
2018 9261 "80" 1 1010
2018 9261 "80" 2 1438
2018 9261 "85" 1 431
2018 9261 "85" 2 847
2018 9261 "90" 1 205
2018 9261 "90" 2 589
2018 9262 "60" 1 1483
2018 9262 "60" 2 1672
2018 9262 "65" 1 1259
2018 9262 "65" 2 1590
2018 9262 "70" 1 1100
2018 9262 "70" 2 1334
2018 9262 "75" 1 1125
2018 9262 "75" 2 1527
2018 9262 "80" 1 718
2018 9262 "80" 2 1056
2018 9262 "85" 1 300
2018 9262 "85" 2 645
2018 9262 "90" 1 124
2018 9262 "90" 2 440
2018 9263 "60" 1 1507
2018 9263 "60" 2 1641
2018 9263 "65" 1 1316
2018 9263 "65" 2 1497
2018 9263 "70" 1 1009
2018 9263 "70" 2 1145
2018 9263 "75" 1 990
2018 9263 "75" 2 1246
2018 9263 "80" 1 625
2018 9263 "80" 2 1042
2018 9263 "85" 1 278
2018 9263 "85" 2 572
2018 9263 "90" 1 111
2018 9263 "90" 2 341
2018 9271 "60" 1 4034
2018 9271 "60" 2 4226
2018 9271 "65" 1 3467
2018 9271 "65" 2 3624
2018 9271 "70" 1 2446
2018 9271 "70" 2 2715
2018 9271 "75" 1 2353
2018 9271 "75" 2 2836
2018 9271 "80" 1 1592
2018 9271 "80" 2 2331
2018 9271 "85" 1 652
2018 9271 "85" 2 1311
2018 9271 "90" 1 232
2018 9271 "90" 2 700
2018 9272 "60" 1 3145
2018 9272 "60" 2 3068
2018 9272 "65" 1 2663
2018 9272 "65" 2 2542
2018 9272 "70" 1 1791
2018 9272 "70" 2 1766
2018 9272 "75" 1 1545
2018 9272 "75" 2 1902
2018 9272 "80" 1 1091
2018 9272 "80" 2 1628
2018 9272 "85" 1 460
2018 9272 "85" 2 906
2018 9272 "90" 1 174
2018 9272 "90" 2 502
2018 9273 "60" 1 4055
2018 9273 "60" 2 3874
2018 9273 "65" 1 3163
2018 9273 "65" 2 3425
2018 9273 "70" 1 2283
2018 9273 "70" 2 2424
2018 9273 "75" 1 2301
2018 9273 "75" 2 2625
2018 9273 "80" 1 1558
2018 9273 "80" 2 2128
2018 9273 "85" 1 680
2018 9273 "85" 2 1209
2018 9273 "90" 1 230
2018 9273 "90" 2 676
2018 9274 "60" 1 5256
2018 9274 "60" 2 5086
2018 9274 "65" 1 4141
2018 9274 "65" 2 4411
2018 9274 "70" 1 3197
2018 9274 "70" 2 3223
2018 9274 "75" 1 3024
2018 9274 "75" 2 3402
2018 9274 "80" 1 1998
2018 9274 "80" 2 2721
2018 9274 "85" 1 863
2018 9274 "85" 2 1435
2018 9274 "90" 1 301
2018 9274 "90" 2 814
2018 9275 "60" 1 6890
2018 9275 "60" 2 7054
2018 9275 "65" 1 5883
2018 9275 "65" 2 6268
2018 9275 "70" 1 4358
2018 9275 "70" 2 4722
2018 9275 "75" 1 4252
2018 9275 "75" 2 5010
2018 9275 "80" 1 2712
2018 9275 "80" 2 3999
2018 9275 "85" 1 1189
2018 9275 "85" 2 2207
2018 9275 "90" 1 411
2018 9275 "90" 2 1253
2018 9276 "60" 1 2908
2018 9276 "60" 2 2941
2018 9276 "65" 1 2626
2018 9276 "65" 2 2627
2018 9276 "70" 1 1774
2018 9276 "70" 2 1799
2018 9276 "75" 1 1554
2018 9276 "75" 2 2002
2018 9276 "80" 1 1098
2018 9276 "80" 2 1749
2018 9276 "85" 1 472
2018 9276 "85" 2 945
2018 9276 "90" 1 149
2018 9276 "90" 2 477
2018 9277 "60" 1 4180
2018 9277 "60" 2 4277
2018 9277 "65" 1 3437
2018 9277 "65" 2 3549
2018 9277 "70" 1 2547
2018 9277 "70" 2 2809
2018 9277 "75" 1 2603
2018 9277 "75" 2 3105
2018 9277 "80" 1 1783
2018 9277 "80" 2 2516
2018 9277 "85" 1 801
2018 9277 "85" 2 1478
2018 9277 "90" 1 308
2018 9277 "90" 2 799
2018 9278 "60" 1 3549
2018 9278 "60" 2 3446
2018 9278 "65" 1 2921
2018 9278 "65" 2 2934
2018 9278 "70" 1 1981
2018 9278 "70" 2 2125
2018 9278 "75" 1 2013
2018 9278 "75" 2 2257
2018 9278 "80" 1 1257
2018 9278 "80" 2 1855
2018 9278 "85" 1 534
2018 9278 "85" 2 1054
2018 9278 "90" 1 179
2018 9278 "90" 2 572
2018 9279 "60" 1 3330
2018 9279 "60" 2 3235
2018 9279 "65" 1 2651
2018 9279 "65" 2 2654
2018 9279 "70" 1 1842
2018 9279 "70" 2 1943
2018 9279 "75" 1 1804
2018 9279 "75" 2 2097
2018 9279 "80" 1 1353
2018 9279 "80" 2 1817
2018 9279 "85" 1 534
2018 9279 "85" 2 964
2018 9279 "90" 1 175
2018 9279 "90" 2 467
2018 9361 "60" 1 1408
2018 9361 "60" 2 1521
2018 9361 "65" 1 1217
2018 9361 "65" 2 1411
2018 9361 "70" 1 904
2018 9361 "70" 2 1033
2018 9361 "75" 1 860
2018 9361 "75" 2 1267
2018 9361 "80" 1 685
2018 9361 "80" 2 1065
2018 9361 "85" 1 292
2018 9361 "85" 2 593
2018 9361 "90" 1 112
2018 9361 "90" 2 398
2018 9362 "60" 1 3694
2018 9362 "60" 2 4126
2018 9362 "65" 1 3053
2018 9362 "65" 2 3539
2018 9362 "70" 1 2421
2018 9362 "70" 2 3115
2018 9362 "75" 1 2531
2018 9362 "75" 2 3432
2018 9362 "80" 1 1690
2018 9362 "80" 2 2693
2018 9362 "85" 1 765
2018 9362 "85" 2 1436
2018 9362 "90" 1 377
2018 9362 "90" 2 1070
2018 9363 "60" 1 1346
2018 9363 "60" 2 1462
2018 9363 "65" 1 1160
2018 9363 "65" 2 1381
2018 9363 "70" 1 923
2018 9363 "70" 2 1141
2018 9363 "75" 1 936
2018 9363 "75" 2 1246
2018 9363 "80" 1 675
2018 9363 "80" 2 1036
2018 9363 "85" 1 277
2018 9363 "85" 2 628
2018 9363 "90" 1 119
2018 9363 "90" 2 342
2018 9371 "60" 1 3947
2018 9371 "60" 2 3823
2018 9371 "65" 1 3093
2018 9371 "65" 2 3112
2018 9371 "70" 1 2001
2018 9371 "70" 2 2105
2018 9371 "75" 1 2095
2018 9371 "75" 2 2547
2018 9371 "80" 1 1608
2018 9371 "80" 2 2222
2018 9371 "85" 1 717
2018 9371 "85" 2 1267
2018 9371 "90" 1 237
2018 9371 "90" 2 676
2018 9372 "60" 1 4721
2018 9372 "60" 2 4538
2018 9372 "65" 1 4096
2018 9372 "65" 2 3991
2018 9372 "70" 1 2710
2018 9372 "70" 2 2784
2018 9372 "75" 1 2586
2018 9372 "75" 2 3046
2018 9372 "80" 1 1887
2018 9372 "80" 2 2632
2018 9372 "85" 1 736
2018 9372 "85" 2 1559
2018 9372 "90" 1 281
2018 9372 "90" 2 816
2018 9373 "60" 1 4571
2018 9373 "60" 2 4508
2018 9373 "65" 1 3708
2018 9373 "65" 2 3695
2018 9373 "70" 1 2477
2018 9373 "70" 2 2543
2018 9373 "75" 1 2555
2018 9373 "75" 2 3041
2018 9373 "80" 1 1676
2018 9373 "80" 2 2511
2018 9373 "85" 1 741
2018 9373 "85" 2 1395
2018 9373 "90" 1 302
2018 9373 "90" 2 767
2018 9374 "60" 1 3534
2018 9374 "60" 2 3378
2018 9374 "65" 1 2980
2018 9374 "65" 2 2948
2018 9374 "70" 1 1867
2018 9374 "70" 2 1998
2018 9374 "75" 1 1867
2018 9374 "75" 2 2337
2018 9374 "80" 1 1359
2018 9374 "80" 2 1973
2018 9374 "85" 1 590
2018 9374 "85" 2 1096
2018 9374 "90" 1 188
2018 9374 "90" 2 558
2018 9375 "60" 1 6682
2018 9375 "60" 2 6658
2018 9375 "65" 1 5468
2018 9375 "65" 2 5763
2018 9375 "70" 1 3973
2018 9375 "70" 2 4100
2018 9375 "75" 1 3732
2018 9375 "75" 2 4226
2018 9375 "80" 1 2493
2018 9375 "80" 2 3290
2018 9375 "85" 1 1016
2018 9375 "85" 2 1884
2018 9375 "90" 1 387
2018 9375 "90" 2 1028
2018 9376 "60" 1 5199
2018 9376 "60" 2 5029
2018 9376 "65" 1 4413
2018 9376 "65" 2 4384
2018 9376 "70" 1 2847
2018 9376 "70" 2 3130
2018 9376 "75" 1 2878
2018 9376 "75" 2 3564
2018 9376 "80" 1 2012
2018 9376 "80" 2 3091
2018 9376 "85" 1 899
2018 9376 "85" 2 1716
2018 9376 "90" 1 333
2018 9376 "90" 2 953
2018 9377 "60" 1 2734
2018 9377 "60" 2 2769
2018 9377 "65" 1 2362
2018 9377 "65" 2 2269
2018 9377 "70" 1 1495
2018 9377 "70" 2 1653
2018 9377 "75" 1 1633
2018 9377 "75" 2 2003
2018 9377 "80" 1 1141
2018 9377 "80" 2 1713
2018 9377 "85" 1 496
2018 9377 "85" 2 979
2018 9377 "90" 1 180
2018 9377 "90" 2 526
2018 9461 "60" 1 2075
2018 9461 "60" 2 2314
2018 9461 "65" 1 1647
2018 9461 "65" 2 1952
2018 9461 "70" 1 1366
2018 9461 "70" 2 1678
2018 9461 "75" 1 1437
2018 9461 "75" 2 1970
2018 9461 "80" 1 993
2018 9461 "80" 2 1581
2018 9461 "85" 1 469
2018 9461 "85" 2 939
2018 9461 "90" 1 192
2018 9461 "90" 2 623
2018 9462 "60" 1 2035
2018 9462 "60" 2 2378
2018 9462 "65" 1 1836
2018 9462 "65" 2 2213
2018 9462 "70" 1 1559
2018 9462 "70" 2 1865
2018 9462 "75" 1 1553
2018 9462 "75" 2 2068
2018 9462 "80" 1 1056
2018 9462 "80" 2 1649
2018 9462 "85" 1 445
2018 9462 "85" 2 853
2018 9462 "90" 1 200
2018 9462 "90" 2 700
2018 9463 "60" 1 1313
2018 9463 "60" 2 1492
2018 9463 "65" 1 1103
2018 9463 "65" 2 1294
2018 9463 "70" 1 907
2018 9463 "70" 2 1073
2018 9463 "75" 1 941
2018 9463 "75" 2 1185
2018 9463 "80" 1 688
2018 9463 "80" 2 1026
2018 9463 "85" 1 313
2018 9463 "85" 2 576
2018 9463 "90" 1 137
2018 9463 "90" 2 440
2018 9464 "60" 1 1506
2018 9464 "60" 2 1633
2018 9464 "65" 1 1210
2018 9464 "65" 2 1552
2018 9464 "70" 1 1073
2018 9464 "70" 2 1338
2018 9464 "75" 1 1038
2018 9464 "75" 2 1423
2018 9464 "80" 1 701
2018 9464 "80" 2 1166
