"Date"	"Gender"	"geogcode"	"Age"	"value type"	"value"	"flag"
"2017"	"Female"	"S12000030"	"Age 87"	"number"	156	""
"2017"	"Female"	"S12000030"	"Age 88"	"number"	148	""
"2017"	"Female"	"S12000030"	"Age 89"	"number"	127	""
"2017"	"Female"	"S12000030"	"Aged 90+"	"number"	530	""
"2017"	"Female"	"S12000039"	"Aged 60-64"	"number"	3059	""
"2017"	"Female"	"S12000039"	"Aged 65-69"	"number"	2740	""
"2017"	"Female"	"S12000039"	"Aged 70-74"	"number"	2191	""
"2017"	"Female"	"S12000039"	"Aged 75-79"	"number"	1761	""
"2017"	"Female"	"S12000039"	"Aged 80-84"	"number"	1326	""
"2017"	"Female"	"S12000039"	"Age 85"	"number"	220	""
"2017"	"Female"	"S12000039"	"Age 86"	"number"	183	""
"2017"	"Female"	"S12000039"	"Age 87"	"number"	174	""
"2017"	"Female"	"S12000039"	"Age 88"	"number"	163	""
"2017"	"Female"	"S12000039"	"Age 89"	"number"	114	""
"2017"	"Female"	"S12000039"	"Aged 90+"	"number"	429	""
"2017"	"Female"	"S12000040"	"Aged 60-64"	"number"	5196	""
"2017"	"Female"	"S12000040"	"Aged 65-69"	"number"	4896	""
"2017"	"Female"	"S12000040"	"Aged 70-74"	"number"	4167	""
"2017"	"Female"	"S12000040"	"Aged 75-79"	"number"	3026	""
"2017"	"Female"	"S12000040"	"Aged 80-84"	"number"	2018	""
"2017"	"Female"	"S12000040"	"Age 85"	"number"	355	""
"2017"	"Female"	"S12000040"	"Age 86"	"number"	291	""
"2017"	"Female"	"S12000040"	"Age 87"	"number"	205	""
"2017"	"Female"	"S12000040"	"Age 88"	"number"	191	""
"2017"	"Female"	"S12000040"	"Age 89"	"number"	142	""
"2017"	"Female"	"S12000040"	"Aged 90+"	"number"	639	""
"2017"	"Female"	"N09000001"	"Aged 60-64"	"number"	3784	""
"2017"	"Female"	"N09000001"	"Aged 65-69"	"number"	3537	""
"2017"	"Female"	"N09000001"	"Aged 70-74"	"number"	3260	""
"2017"	"Female"	"N09000001"	"Aged 75-79"	"number"	2440	""
"2017"	"Female"	"N09000001"	"Aged 80-84"	"number"	1762	""
"2017"	"Female"	"N09000001"	"Age 85"	"number"	274	""
"2017"	"Female"	"N09000001"	"Age 86"	"number"	255	""
"2017"	"Female"	"N09000001"	"Age 87"	"number"	196	""
"2017"	"Female"	"N09000001"	"Age 88"	"number"	213	""
"2017"	"Female"	"N09000001"	"Age 89"	"number"	176	""
"2017"	"Female"	"N09000001"	"Aged 90+"	"number"	728	""
"2017"	"Female"	"N09000002"	"Aged 60-64"	"number"	5269	""
"2017"	"Female"	"N09000002"	"Aged 65-69"	"number"	4918	""
"2017"	"Female"	"N09000002"	"Aged 70-74"	"number"	4542	""
"2017"	"Female"	"N09000002"	"Aged 75-79"	"number"	3341	""
"2017"	"Female"	"N09000002"	"Aged 80-84"	"number"	2516	""
"2017"	"Female"	"N09000002"	"Age 85"	"number"	341	""
"2017"	"Female"	"N09000002"	"Age 86"	"number"	333	""
"2017"	"Female"	"N09000002"	"Age 87"	"number"	305	""
"2017"	"Female"	"N09000002"	"Age 88"	"number"	289	""
"2017"	"Female"	"N09000002"	"Age 89"	"number"	228	""
"2017"	"Female"	"N09000002"	"Aged 90+"	"number"	888	""
"2017"	"Female"	"N09000003"	"Aged 60-64"	"number"	8560	""
"2017"	"Female"	"N09000003"	"Aged 65-69"	"number"	7005	""
"2017"	"Female"	"N09000003"	"Aged 70-74"	"number"	6720	""
"2017"	"Female"	"N09000003"	"Aged 75-79"	"number"	5415	""
"2017"	"Female"	"N09000003"	"Aged 80-84"	"number"	4572	""
"2017"	"Female"	"N09000003"	"Age 85"	"number"	740	""
"2017"	"Female"	"N09000003"	"Age 86"	"number"	708	""
"2017"	"Female"	"N09000003"	"Age 87"	"number"	701	""
"2017"	"Female"	"N09000003"	"Age 88"	"number"	543	""
"2017"	"Female"	"N09000003"	"Age 89"	"number"	443	""
"2017"	"Female"	"N09000003"	"Aged 90+"	"number"	1803	""
"2017"	"Female"	"N09000004"	"Aged 60-64"	"number"	4097	""
"2017"	"Female"	"N09000004"	"Aged 65-69"	"number"	3735	""
"2017"	"Female"	"N09000004"	"Aged 70-74"	"number"	3466	""
"2017"	"Female"	"N09000004"	"Aged 75-79"	"number"	2714	""
"2017"	"Female"	"N09000004"	"Aged 80-84"	"number"	1869	""
"2017"	"Female"	"N09000004"	"Age 85"	"number"	326	""
"2017"	"Female"	"N09000004"	"Age 86"	"number"	276	""
"2017"	"Female"	"N09000004"	"Age 87"	"number"	255	""
"2017"	"Female"	"N09000004"	"Age 88"	"number"	227	""
"2017"	"Female"	"N09000004"	"Age 89"	"number"	178	""
"2017"	"Female"	"N09000004"	"Aged 90+"	"number"	720	""
"2017"	"Female"	"N09000005"	"Aged 60-64"	"number"	3982	""
"2017"	"Female"	"N09000005"	"Aged 65-69"	"number"	3524	""
"2017"	"Female"	"N09000005"	"Aged 70-74"	"number"	3087	""
"2017"	"Female"	"N09000005"	"Aged 75-79"	"number"	2137	""
"2017"	"Female"	"N09000005"	"Aged 80-84"	"number"	1585	""
"2017"	"Female"	"N09000005"	"Age 85"	"number"	227	""
"2017"	"Female"	"N09000005"	"Age 86"	"number"	195	""
"2017"	"Female"	"N09000005"	"Age 87"	"number"	162	""
"2017"	"Female"	"N09000005"	"Age 88"	"number"	162	""
"2017"	"Female"	"N09000005"	"Age 89"	"number"	127	""
"2017"	"Female"	"N09000005"	"Aged 90+"	"number"	510	""
"2017"	"Female"	"N09000006"	"Aged 60-64"	"number"	3306	""
"2017"	"Female"	"N09000006"	"Aged 65-69"	"number"	2965	""
"2017"	"Female"	"N09000006"	"Aged 70-74"	"number"	2462	""
"2017"	"Female"	"N09000006"	"Aged 75-79"	"number"	1824	""
"2017"	"Female"	"N09000006"	"Aged 80-84"	"number"	1393	""
"2017"	"Female"	"N09000006"	"Age 85"	"number"	205	""
"2017"	"Female"	"N09000006"	"Age 86"	"number"	201	""
"2017"	"Female"	"N09000006"	"Age 87"	"number"	181	""
"2017"	"Female"	"N09000006"	"Age 88"	"number"	164	""
"2017"	"Female"	"N09000006"	"Age 89"	"number"	146	""
"2017"	"Female"	"N09000006"	"Aged 90+"	"number"	593	""
"2017"	"Female"	"N09000007"	"Aged 60-64"	"number"	3886	""
"2017"	"Female"	"N09000007"	"Aged 65-69"	"number"	3498	""
"2017"	"Female"	"N09000007"	"Aged 70-74"	"number"	3412	""
"2017"	"Female"	"N09000007"	"Aged 75-79"	"number"	2653	""
"2017"	"Female"	"N09000007"	"Aged 80-84"	"number"	2031	""
"2017"	"Female"	"N09000007"	"Age 85"	"number"	326	""
"2017"	"Female"	"N09000007"	"Age 86"	"number"	272	""
"2017"	"Female"	"N09000007"	"Age 87"	"number"	257	""
"2017"	"Female"	"N09000007"	"Age 88"	"number"	219	""
"2017"	"Female"	"N09000007"	"Age 89"	"number"	187	""
"2017"	"Female"	"N09000007"	"Aged 90+"	"number"	729	""
"2017"	"Female"	"N09000008"	"Aged 60-64"	"number"	4069	""
"2017"	"Female"	"N09000008"	"Aged 65-69"	"number"	3777	""
"2017"	"Female"	"N09000008"	"Aged 70-74"	"number"	3570	""
"2017"	"Female"	"N09000008"	"Aged 75-79"	"number"	2617	""
"2017"	"Female"	"N09000008"	"Aged 80-84"	"number"	2036	""
"2017"	"Female"	"N09000008"	"Age 85"	"number"	300	""
"2017"	"Female"	"N09000008"	"Age 86"	"number"	323	""
"2017"	"Female"	"N09000008"	"Age 87"	"number"	268	""
"2017"	"Female"	"N09000008"	"Age 88"	"number"	248	""
"2017"	"Female"	"N09000008"	"Age 89"	"number"	212	""
"2017"	"Female"	"N09000008"	"Aged 90+"	"number"	791	""
"2017"	"Female"	"N09000009"	"Aged 60-64"	"number"	3471	""
"2017"	"Female"	"N09000009"	"Aged 65-69"	"number"	3120	""
"2017"	"Female"	"N09000009"	"Aged 70-74"	"number"	2805	""
"2017"	"Female"	"N09000009"	"Aged 75-79"	"number"	2065	""
"2017"	"Female"	"N09000009"	"Aged 80-84"	"number"	1508	""
"2017"	"Female"	"N09000009"	"Age 85"	"number"	263	""
"2017"	"Female"	"N09000009"	"Age 86"	"number"	206	""
"2017"	"Female"	"N09000009"	"Age 87"	"number"	200	""
"2017"	"Female"	"N09000009"	"Age 88"	"number"	175	""
"2017"	"Female"	"N09000009"	"Age 89"	"number"	148	""
"2017"	"Female"	"N09000009"	"Aged 90+"	"number"	622	""
"2017"	"Female"	"N09000010"	"Aged 60-64"	"number"	4765	""
"2017"	"Female"	"N09000010"	"Aged 65-69"	"number"	4262	""
"2017"	"Female"	"N09000010"	"Aged 70-74"	"number"	3640	""
"2017"	"Female"	"N09000010"	"Aged 75-79"	"number"	2615	""
"2017"	"Female"	"N09000010"	"Aged 80-84"	"number"	2051	""
"2017"	"Female"	"N09000010"	"Age 85"	"number"	347	""
"2017"	"Female"	"N09000010"	"Age 86"	"number"	285	""
"2017"	"Female"	"N09000010"	"Age 87"	"number"	276	""
"2017"	"Female"	"N09000010"	"Age 88"	"number"	209	""
"2017"	"Female"	"N09000010"	"Age 89"	"number"	203	""
"2017"	"Female"	"N09000010"	"Aged 90+"	"number"	824	""
"2017"	"Female"	"N09000011"	"Aged 60-64"	"number"	5033	""
"2017"	"Female"	"N09000011"	"Aged 65-69"	"number"	5207	""
"2017"	"Female"	"N09000011"	"Aged 70-74"	"number"	4834	""
"2017"	"Female"	"N09000011"	"Aged 75-79"	"number"	3113	""
"2017"	"Female"	"N09000011"	"Aged 80-84"	"number"	2291	""
"2017"	"Female"	"N09000011"	"Age 85"	"number"	406	""
"2017"	"Female"	"N09000011"	"Age 86"	"number"	356	""
"2017"	"Female"	"N09000011"	"Age 87"	"number"	287	""
"2017"	"Female"	"N09000011"	"Age 88"	"number"	311	""
"2017"	"Female"	"N09000011"	"Age 89"	"number"	249	""
"2017"	"Female"	"N09000011"	"Aged 90+"	"number"	1088	""
"2018"	"Male"	"E06000005"	"Aged 60-64"	"number"	3100	""
"2018"	"Male"	"E06000005"	"Aged 65-69"	"number"	2905	""
"2018"	"Male"	"E06000005"	"Aged 70-74"	"number"	2743	""
"2018"	"Male"	"E06000005"	"Aged 75-79"	"number"	1880	""
"2018"	"Male"	"E06000005"	"Aged 80-84"	"number"	1339	""
"2018"	"Male"	"E06000005"	"Age 85"	"number"	202	""
"2018"	"Male"	"E06000005"	"Age 86"	"number"	167	""
"2018"	"Male"	"E06000005"	"Age 87"	"number"	136	""
"2018"	"Male"	"E06000005"	"Age 88"	"number"	106	""
"2018"	"Male"	"E06000005"	"Age 89"	"number"	89	""
"2018"	"Male"	"E06000005"	"Aged 90+"	"number"	337	""
"2018"	"Male"	"E06000047"	"Aged 60-64"	"number"	16289	""
"2018"	"Male"	"E06000047"	"Aged 65-69"	"number"	15414	""
"2018"	"Male"	"E06000047"	"Aged 70-74"	"number"	14686	""
"2018"	"Male"	"E06000047"	"Aged 75-79"	"number"	9252	""
"2018"	"Male"	"E06000047"	"Aged 80-84"	"number"	6439	""
"2018"	"Male"	"E06000047"	"Age 85"	"number"	872	""
"2018"	"Male"	"E06000047"	"Age 86"	"number"	740	""
"2018"	"Male"	"E06000047"	"Age 87"	"number"	664	""
"2018"	"Male"	"E06000047"	"Age 88"	"number"	527	""
"2018"	"Male"	"E06000047"	"Age 89"	"number"	433	""
"2018"	"Male"	"E06000047"	"Aged 90+"	"number"	1345	""
"2018"	"Male"	"E06000001"	"Aged 60-64"	"number"	2815	""
"2018"	"Male"	"E06000001"	"Aged 65-69"	"number"	2570	""
"2018"	"Male"	"E06000001"	"Aged 70-74"	"number"	2322	""
"2018"	"Male"	"E06000001"	"Aged 75-79"	"number"	1387	""
"2018"	"Male"	"E06000001"	"Aged 80-84"	"number"	1072	""
"2018"	"Male"	"E06000001"	"Age 85"	"number"	171	""
"2018"	"Male"	"E06000001"	"Age 86"	"number"	136	""
"2018"	"Male"	"E06000001"	"Age 87"	"number"	91	""
"2018"	"Male"	"E06000001"	"Age 88"	"number"	108	""
"2018"	"Male"	"E06000001"	"Age 89"	"number"	77	""
"2018"	"Male"	"E06000001"	"Aged 90+"	"number"	237	""
"2018"	"Male"	"E06000002"	"Aged 60-64"	"number"	3776	""
"2018"	"Male"	"E06000002"	"Aged 65-69"	"number"	3162	""
"2018"	"Male"	"E06000002"	"Aged 70-74"	"number"	2860	""
"2018"	"Male"	"E06000002"	"Aged 75-79"	"number"	1868	""
"2018"	"Male"	"E06000002"	"Aged 80-84"	"number"	1439	""
"2018"	"Male"	"E06000002"	"Age 85"	"number"	204	""
"2018"	"Male"	"E06000002"	"Age 86"	"number"	152	""
"2018"	"Male"	"E06000002"	"Age 87"	"number"	179	""
"2018"	"Male"	"E06000002"	"Age 88"	"number"	116	""
"2018"	"Male"	"E06000002"	"Age 89"	"number"	105	""
"2018"	"Male"	"E06000002"	"Aged 90+"	"number"	248	""
"2018"	"Male"	"E06000057"	"Aged 60-64"	"number"	11350	""
"2018"	"Male"	"E06000057"	"Aged 65-69"	"number"	10847	""
"2018"	"Male"	"E06000057"	"Aged 70-74"	"number"	10432	""
"2018"	"Male"	"E06000057"	"Aged 75-79"	"number"	6588	""
"2018"	"Male"	"E06000057"	"Aged 80-84"	"number"	4590	""
"2018"	"Male"	"E06000057"	"Age 85"	"number"	670	""
"2018"	"Male"	"E06000057"	"Age 86"	"number"	539	""
"2018"	"Male"	"E06000057"	"Age 87"	"number"	483	""
"2018"	"Male"	"E06000057"	"Age 88"	"number"	404	""
"2018"	"Male"	"E06000057"	"Age 89"	"number"	320	""
"2018"	"Male"	"E06000057"	"Aged 90+"	"number"	1123	""
"2018"	"Male"	"E06000003"	"Aged 60-64"	"number"	4270	""
"2018"	"Male"	"E06000003"	"Aged 65-69"	"number"	3928	""
"2018"	"Male"	"E06000003"	"Aged 70-74"	"number"	3987	""
"2018"	"Male"	"E06000003"	"Aged 75-79"	"number"	2758	""
"2018"	"Male"	"E06000003"	"Aged 80-84"	"number"	1854	""
"2018"	"Male"	"E06000003"	"Age 85"	"number"	262	""
"2018"	"Male"	"E06000003"	"Age 86"	"number"	224	""
"2018"	"Male"	"E06000003"	"Age 87"	"number"	180	""
"2018"	"Male"	"E06000003"	"Age 88"	"number"	172	""
"2018"	"Male"	"E06000003"	"Age 89"	"number"	109	""
"2018"	"Male"	"E06000003"	"Aged 90+"	"number"	420	""
"2018"	"Male"	"E06000004"	"Aged 60-64"	"number"	5710	""
"2018"	"Male"	"E06000004"	"Aged 65-69"	"number"	5169	""
"2018"	"Male"	"E06000004"	"Aged 70-74"	"number"	4523	""
"2018"	"Male"	"E06000004"	"Aged 75-79"	"number"	2983	""
"2018"	"Male"	"E06000004"	"Aged 80-84"	"number"	2110	""
"2018"	"Male"	"E06000004"	"Age 85"	"number"	307	""
"2018"	"Male"	"E06000004"	"Age 86"	"number"	305	""
"2018"	"Male"	"E06000004"	"Age 87"	"number"	241	""
"2018"	"Male"	"E06000004"	"Age 88"	"number"	185	""
"2018"	"Male"	"E06000004"	"Age 89"	"number"	156	""
"2018"	"Male"	"E06000004"	"Aged 90+"	"number"	449	""
"2018"	"Male"	"E08000037"	"Aged 60-64"	"number"	5910	""
"2018"	"Male"	"E08000037"	"Aged 65-69"	"number"	5132	""
"2018"	"Male"	"E08000037"	"Aged 70-74"	"number"	4906	""
"2018"	"Male"	"E08000037"	"Aged 75-79"	"number"	3387	""
"2018"	"Male"	"E08000037"	"Aged 80-84"	"number"	2495	""
"2018"	"Male"	"E08000037"	"Age 85"	"number"	363	""
"2018"	"Male"	"E08000037"	"Age 86"	"number"	360	""
"2018"	"Male"	"E08000037"	"Age 87"	"number"	257	""
"2018"	"Male"	"E08000037"	"Age 88"	"number"	224	""
"2018"	"Male"	"E08000037"	"Age 89"	"number"	159	""
"2018"	"Male"	"E08000037"	"Aged 90+"	"number"	531	""
"2018"	"Male"	"E08000021"	"Aged 60-64"	"number"	7206	""
"2018"	"Male"	"E08000021"	"Aged 65-69"	"number"	6113	""
"2018"	"Male"	"E08000021"	"Aged 70-74"	"number"	5394	""
"2018"	"Male"	"E08000021"	"Aged 75-79"	"number"	3394	""
"2018"	"Male"	"E08000021"	"Aged 80-84"	"number"	2694	""
"2018"	"Male"	"E08000021"	"Age 85"	"number"	363	""
"2018"	"Male"	"E08000021"	"Age 86"	"number"	363	""
"2018"	"Male"	"E08000021"	"Age 87"	"number"	323	""
"2018"	"Male"	"E08000021"	"Age 88"	"number"	263	""
"2018"	"Male"	"E08000021"	"Age 89"	"number"	215	""
"2018"	"Male"	"E08000021"	"Aged 90+"	"number"	725	""
"2018"	"Male"	"E08000022"	"Aged 60-64"	"number"	6310	""
"2018"	"Male"	"E08000022"	"Aged 65-69"	"number"	5666	""
"2018"	"Male"	"E08000022"	"Aged 70-74"	"number"	5251	""
"2018"	"Male"	"E08000022"	"Aged 75-79"	"number"	3165	""
"2018"	"Male"	"E08000022"	"Aged 80-84"	"number"	2333	""
"2018"	"Male"	"E08000022"	"Age 85"	"number"	338	""
"2018"	"Male"	"E08000022"	"Age 86"	"number"	300	""
"2018"	"Male"	"E08000022"	"Age 87"	"number"	251	""
"2018"	"Male"	"E08000022"	"Age 88"	"number"	226	""
"2018"	"Male"	"E08000022"	"Age 89"	"number"	156	""
"2018"	"Male"	"E08000022"	"Aged 90+"	"number"	537	""
"2018"	"Male"	"E08000023"	"Aged 60-64"	"number"	4865	""
"2018"	"Male"	"E08000023"	"Aged 65-69"	"number"	4215	""
"2018"	"Male"	"E08000023"	"Aged 70-74"	"number"	3743	""
"2018"	"Male"	"E08000023"	"Aged 75-79"	"number"	2386	""
"2018"	"Male"	"E08000023"	"Aged 80-84"	"number"	1801	""
"2018"	"Male"	"E08000023"	"Age 85"	"number"	238	""
"2018"	"Male"	"E08000023"	"Age 86"	"number"	208	""
"2018"	"Male"	"E08000023"	"Age 87"	"number"	204	""
"2018"	"Male"	"E08000023"	"Age 88"	"number"	136	""
"2018"	"Male"	"E08000023"	"Age 89"	"number"	135	""
"2018"	"Male"	"E08000023"	"Aged 90+"	"number"	355	""
"2018"	"Male"	"E08000024"	"Aged 60-64"	"number"	8806	""
"2018"	"Male"	"E08000024"	"Aged 65-69"	"number"	7633	""
"2018"	"Male"	"E08000024"	"Aged 70-74"	"number"	6674	""
"2018"	"Male"	"E08000024"	"Aged 75-79"	"number"	4418	""
"2018"	"Male"	"E08000024"	"Aged 80-84"	"number"	3211	""
"2018"	"Male"	"E08000024"	"Age 85"	"number"	393	""
"2018"	"Male"	"E08000024"	"Age 86"	"number"	395	""
"2018"	"Male"	"E08000024"	"Age 87"	"number"	351	""
"2018"	"Male"	"E08000024"	"Age 88"	"number"	280	""
"2018"	"Male"	"E08000024"	"Age 89"	"number"	194	""
"2018"	"Male"	"E08000024"	"Aged 90+"	"number"	515	""
"2018"	"Male"	"E06000008"	"Aged 60-64"	"number"	3630	""
"2018"	"Male"	"E06000008"	"Aged 65-69"	"number"	3300	""
"2018"	"Male"	"E06000008"	"Aged 70-74"	"number"	2880	""
"2018"	"Male"	"E06000008"	"Aged 75-79"	"number"	1810	""
"2018"	"Male"	"E06000008"	"Aged 80-84"	"number"	1250	""
"2018"	"Male"	"E06000008"	"Age 85"	"number"	175	""
"2018"	"Male"	"E06000008"	"Age 86"	"number"	130	""
"2018"	"Male"	"E06000008"	"Age 87"	"number"	125	""
"2018"	"Male"	"E06000008"	"Age 88"	"number"	80	""
"2018"	"Male"	"E06000008"	"Age 89"	"number"	85	""
"2018"	"Male"	"E06000008"	"Aged 90+"	"number"	247	""
"2018"	"Male"	"E06000009"	"Aged 60-64"	"number"	4249	""
"2018"	"Male"	"E06000009"	"Aged 65-69"	"number"	3837	""
"2018"	"Male"	"E06000009"	"Aged 70-74"	"number"	3738	""
"2018"	"Male"	"E06000009"	"Aged 75-79"	"number"	2523	""
"2018"	"Male"	"E06000009"	"Aged 80-84"	"number"	1665	""
"2018"	"Male"	"E06000009"	"Age 85"	"number"	265	""
"2018"	"Male"	"E06000009"	"Age 86"	"number"	209	""
"2018"	"Male"	"E06000009"	"Age 87"	"number"	177	""
"2018"	"Male"	"E06000009"	"Age 88"	"number"	143	""
"2018"	"Male"	"E06000009"	"Age 89"	"number"	124	""
"2018"	"Male"	"E06000009"	"Aged 90+"	"number"	408	""
"2018"	"Male"	"E06000049"	"Aged 60-64"	"number"	11612	""
"2018"	"Male"	"E06000049"	"Aged 65-69"	"number"	11445	""
"2018"	"Male"	"E06000049"	"Aged 70-74"	"number"	11391	""
"2018"	"Male"	"E06000049"	"Aged 75-79"	"number"	7475	""
"2018"	"Male"	"E06000049"	"Aged 80-84"	"number"	5315	""
"2018"	"Male"	"E06000049"	"Age 85"	"number"	744	""
"2018"	"Male"	"E06000049"	"Age 86"	"number"	615	""
"2018"	"Male"	"E06000049"	"Age 87"	"number"	619	""
"2018"	"Male"	"E06000049"	"Age 88"	"number"	517	""
"2018"	"Male"	"E06000049"	"Age 89"	"number"	376	""
"2018"	"Male"	"E06000049"	"Aged 90+"	"number"	1424	""
"2018"	"Male"	"E06000050"	"Aged 60-64"	"number"	10166	""
"2018"	"Male"	"E06000050"	"Aged 65-69"	"number"	9819	""
"2018"	"Male"	"E06000050"	"Aged 70-74"	"number"	9641	""
"2018"	"Male"	"E06000050"	"Aged 75-79"	"number"	6407	""
"2018"	"Male"	"E06000050"	"Aged 80-84"	"number"	4370	""
"2018"	"Male"	"E06000050"	"Age 85"	"number"	601	""
"2018"	"Male"	"E06000050"	"Age 86"	"number"	525	""
"2018"	"Male"	"E06000050"	"Age 87"	"number"	502	""
"2018"	"Male"	"E06000050"	"Age 88"	"number"	429	""
"2018"	"Male"	"E06000050"	"Age 89"	"number"	332	""
"2018"	"Male"	"E06000050"	"Aged 90+"	"number"	1114	""
"2018"	"Male"	"E06000006"	"Aged 60-64"	"number"	3785	""
"2018"	"Male"	"E06000006"	"Aged 65-69"	"number"	3674	""
"2018"	"Male"	"E06000006"	"Aged 70-74"	"number"	3161	""
"2018"	"Male"	"E06000006"	"Aged 75-79"	"number"	1859	""
"2018"	"Male"	"E06000006"	"Aged 80-84"	"number"	1244	""
"2018"	"Male"	"E06000006"	"Age 85"	"number"	156	""
"2018"	"Male"	"E06000006"	"Age 86"	"number"	142	""
"2018"	"Male"	"E06000006"	"Age 87"	"number"	132	""
"2018"	"Male"	"E06000006"	"Age 88"	"number"	127	""
"2018"	"Male"	"E06000006"	"Age 89"	"number"	88	""
"2018"	"Male"	"E06000006"	"Aged 90+"	"number"	238	""
"2018"	"Male"	"E06000007"	"Aged 60-64"	"number"	5773	""
"2018"	"Male"	"E06000007"	"Aged 65-69"	"number"	5314	""
"2018"	"Male"	"E06000007"	"Aged 70-74"	"number"	5103	""
"2018"	"Male"	"E06000007"	"Aged 75-79"	"number"	3422	""
"2018"	"Male"	"E06000007"	"Aged 80-84"	"number"	2368	""
"2018"	"Male"	"E06000007"	"Age 85"	"number"	320	""
"2018"	"Male"	"E06000007"	"Age 86"	"number"	249	""
"2018"	"Male"	"E06000007"	"Age 87"	"number"	220	""
"2018"	"Male"	"E06000007"	"Age 88"	"number"	156	""
"2018"	"Male"	"E06000007"	"Age 89"	"number"	149	""
"2018"	"Male"	"E06000007"	"Aged 90+"	"number"	484	""
"2018"	"Male"	"E07000026"	"Aged 60-64"	"number"	3283	""
"2018"	"Male"	"E07000026"	"Aged 65-69"	"number"	3279	""
"2018"	"Male"	"E07000026"	"Aged 70-74"	"number"	3136	""
"2018"	"Male"	"E07000026"	"Aged 75-79"	"number"	2183	""
"2018"	"Male"	"E07000026"	"Aged 80-84"	"number"	1417	""
"2018"	"Male"	"E07000026"	"Age 85"	"number"	203	""
"2018"	"Male"	"E07000026"	"Age 86"	"number"	190	""
"2018"	"Male"	"E07000026"	"Age 87"	"number"	162	""
"2018"	"Male"	"E07000026"	"Age 88"	"number"	109	""
"2018"	"Male"	"E07000026"	"Age 89"	"number"	99	""
"2018"	"Male"	"E07000026"	"Aged 90+"	"number"	334	""
"2018"	"Male"	"E07000027"	"Aged 60-64"	"number"	2040	""
"2018"	"Male"	"E07000027"	"Aged 65-69"	"number"	1966	""
"2018"	"Male"	"E07000027"	"Aged 70-74"	"number"	1968	""
"2018"	"Male"	"E07000027"	"Aged 75-79"	"number"	1405	""
"2018"	"Male"	"E07000027"	"Aged 80-84"	"number"	827	""
"2018"	"Male"	"E07000027"	"Age 85"	"number"	120	""
"2018"	"Male"	"E07000027"	"Age 86"	"number"	96	""
"2018"	"Male"	"E07000027"	"Age 87"	"number"	94	""
"2018"	"Male"	"E07000027"	"Age 88"	"number"	85	""
"2018"	"Male"	"E07000027"	"Age 89"	"number"	60	""
"2018"	"Male"	"E07000027"	"Aged 90+"	"number"	159	""
"2018"	"Male"	"E07000028"	"Aged 60-64"	"number"	3378	""
"2018"	"Male"	"E07000028"	"Aged 65-69"	"number"	3277	""
"2018"	"Male"	"E07000028"	"Aged 70-74"	"number"	2907	""
"2018"	"Male"	"E07000028"	"Aged 75-79"	"number"	2059	""
"2018"	"Male"	"E07000028"	"Aged 80-84"	"number"	1383	""
"2018"	"Male"	"E07000028"	"Age 85"	"number"	233	""
"2018"	"Male"	"E07000028"	"Age 86"	"number"	200	""
"2018"	"Male"	"E07000028"	"Age 87"	"number"	128	""
"2018"	"Male"	"E07000028"	"Age 88"	"number"	118	""
"2018"	"Male"	"E07000028"	"Age 89"	"number"	100	""
"2018"	"Male"	"E07000028"	"Aged 90+"	"number"	339	""
"2018"	"Male"	"E07000029"	"Aged 60-64"	"number"	2482	""
"2018"	"Male"	"E07000029"	"Aged 65-69"	"number"	2186	""
"2018"	"Male"	"E07000029"	"Aged 70-74"	"number"	2146	""
"2018"	"Male"	"E07000029"	"Aged 75-79"	"number"	1367	""
"2018"	"Male"	"E07000029"	"Aged 80-84"	"number"	964	""
"2018"	"Male"	"E07000029"	"Age 85"	"number"	108	""
"2018"	"Male"	"E07000029"	"Age 86"	"number"	140	""
"2018"	"Male"	"E07000029"	"Age 87"	"number"	85	""
"2018"	"Male"	"E07000029"	"Age 88"	"number"	88	""
"2018"	"Male"	"E07000029"	"Age 89"	"number"	67	""
"2018"	"Male"	"E07000029"	"Aged 90+"	"number"	162	""
"2018"	"Male"	"E07000030"	"Aged 60-64"	"number"	1975	""
"2018"	"Male"	"E07000030"	"Aged 65-69"	"number"	2005	""
"2018"	"Male"	"E07000030"	"Aged 70-74"	"number"	1897	""
"2018"	"Male"	"E07000030"	"Aged 75-79"	"number"	1283	""
"2018"	"Male"	"E07000030"	"Aged 80-84"	"number"	787	""
"2018"	"Male"	"E07000030"	"Age 85"	"number"	129	""
"2018"	"Male"	"E07000030"	"Age 86"	"number"	131	""
"2018"	"Male"	"E07000030"	"Age 87"	"number"	81	""
"2018"	"Male"	"E07000030"	"Age 88"	"number"	83	""
"2018"	"Male"	"E07000030"	"Age 89"	"number"	50	""
"2018"	"Male"	"E07000030"	"Aged 90+"	"number"	201	""
"2018"	"Male"	"E07000031"	"Aged 60-64"	"number"	3815	""
"2018"	"Male"	"E07000031"	"Aged 65-69"	"number"	3791	""
"2018"	"Male"	"E07000031"	"Aged 70-74"	"number"	4002	""
"2018"	"Male"	"E07000031"	"Aged 75-79"	"number"	2626	""
"2018"	"Male"	"E07000031"	"Aged 80-84"	"number"	1839	""
"2018"	"Male"	"E07000031"	"Age 85"	"number"	253	""
"2018"	"Male"	"E07000031"	"Age 86"	"number"	213	""
"2018"	"Male"	"E07000031"	"Age 87"	"number"	213	""
"2018"	"Male"	"E07000031"	"Age 88"	"number"	162	""
"2018"	"Male"	"E07000031"	"Age 89"	"number"	129	""
